

"3009";"2014-03-01 13:38:42.339244";"Humidity: 31.84"
"3001";"2014-03-01 13:38:43.357692";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:43.357863";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:43.457827";"PG:FAN OFF"
"3001";"2014-03-01 13:38:43.457972";"PG:FAN OFF"
"3001";"2014-03-01 13:38:43.507894";"PG:HEAT OFF"
"3001";"2014-03-01 13:38:43.508041";"PG:HEAT OFF"
"3009";"2014-03-01 13:38:43.958967";"runicast message sent to 185.11, retransmissions 1"
"3009";"2014-03-01 13:38:43.959110";"runicast message sent to 185.11, retransmissions 1"
"3002";"2014-03-01 13:38:44.109332";"CO2 ppm: 190"
"3002";"2014-03-01 13:38:44.109478";"CO2 ppm: 190"
"3001";"2014-03-01 13:38:44.309782";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:44.309926";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:44.410000";"PG:FAN OFF"
"3001";"2014-03-01 13:38:44.410143";"PG:FAN OFF"
"3001";"2014-03-01 13:38:44.460143";"PG:HEAT OFF"
"3001";"2014-03-01 13:38:44.460287";"PG:HEAT OFF"
"3003";"2014-03-01 13:38:44.660606";"Soil Moisture: 39.79"
"3003";"2014-03-01 13:38:44.660749";"Soil Moisture: 39.79"
"3009";"2014-03-01 13:38:47.207109";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:38:47.207266";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:38:47.551326";"raw = 6629 Temperature °C: 26.49"
"3009";"2014-03-01 13:38:47.551469";"raw = 6629 Temperature °C: 26.49"
"3009";"2014-03-01 13:38:47.701669";"Humidity: 31.91"
"3009";"2014-03-01 13:38:47.701812";"Humidity: 31.91"
"3001";"2014-03-01 13:38:47.952245";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:47.952414";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:48.052457";"PG:FAN OFF"
"3001";"2014-03-01 13:38:48.052604";"PG:FAN OFF"
"3001";"2014-03-01 13:38:48.102551";"PG:HEAT OFF"
"3001";"2014-03-01 13:38:48.102694";"PG:HEAT OFF"
"3009";"2014-03-01 13:38:48.453159";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:38:48.453318";"runicast message sent to 185.11, retransmissions 0"
"3002";"2014-03-01 13:38:49.088073";"CO2 ppm: 189"
"3002";"2014-03-01 13:38:49.088220";"CO2 ppm: 189"
"3003";"2014-03-01 13:38:49.381405";"Soil Moisture: 40.51"
"3003";"2014-03-01 13:38:49.381548";"Soil Moisture: 40.51"
"3009";"2014-03-01 13:38:52.519617";"Light_Sensor_ADC: 102"
"3009";"2014-03-01 13:38:52.530922";"Light_Sensor_ADC: 102"
"3009";"2014-03-01 13:38:52.863811";"raw = 6629 Temperature °C: 26.49"
"3009";"2014-03-01 13:38:52.863920";"raw = 6629 Temperature °C: 26.49"
"3009";"2014-03-01 13:38:53.014180";"Humidity: 31.74"
"3009";"2014-03-01 13:38:53.014360";"Humidity: 31.74"
"3001";"2014-03-01 13:38:53.264777";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:53.264920";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:53.365017";"PG:FAN OFF"
"3001";"2014-03-01 13:38:53.365161";"PG:FAN OFF"
"3001";"2014-03-01 13:38:53.415140";"PG:HEAT OFF"
"3001";"2014-03-01 13:38:53.415283";"PG:HEAT OFF"
"3009";"2014-03-01 13:38:53.866183";"runicast message sent to 185.11, retransmissions 1"
